index,Style,Category,Size,Qty
40358,SET278,Set,XS,1
40359,JNE3273,kurta,M,1
40360,J0230,Set,M,1
40361,JNE3795,kurta,XS,1
40362,JNE3690,Top,XL,0
40363,JNE3693,kurta,XXL,1
40364,JNE3718,kurta,L,1
40365,J0179,kurta,L,1
40366,MEN5015,kurta,XXL,1
40367,SET268,Set,XL,1
40368,JNE3783,kurta,XXL,1
40369,SET320,Set,S,1
40370,MEN5023,kurta,XL,1
40371,J0092,Set,3XL,1
40372,JNE3439,kurta,L,1
40373,SET369,Set,S,1
40374,J0092,Set,XL,1
40375,SET261,Set,S,1
40376,J0157,Western Dress,M,1
40377,JNE3439,kurta,XXL,0
40378,J0230,Set,L,1
40379,MEN5004,kurta,L,1
40380,JNE2009,kurta,L,1
40381,JNE2014,kurta,XL,1
40382,JNE3822,kurta,L,1
40383,JNE3816,kurta,L,1
40384,JNE3465,kurta,M,0
40385,JNE3567,kurta,S,1
40386,JNE3567,kurta,L,1
40387,SET285,Set,M,1
40388,SET268,Set,S,1
40389,J0003,Set,S,1
40390,J0122,Top,3XL,1
40391,J0341,Western Dress,XXL,1
40392,J0157,Western Dress,M,1
40393,MEN5015,kurta,XXL,1
40394,J0230,Set,M,1
40395,JNE3518,kurta,XL,1
40396,JNE3560,kurta,XL,1
40397,JNE3693,kurta,XXL,1
40398,SET291,Set,3XL,1
40399,JNE3710,Western Dress,XXL,0
40400,JNE3405,kurta,XXL,1
40401,J0376,Set,XXL,1
40402,MEN5008,kurta,S,1
40403,JNE3463,kurta,XL,1
40404,SET348,Set,M,1
40405,J0158,Western Dress,3XL,1
40406,SET383,Set,XL,1
40407,JNE3405,kurta,XXL,1
40408,J0095,Set,L,1
40409,J0217,Blouse,XXL,1
40410,JNE3400,kurta,M,1
40411,JNE3391,kurta,3XL,4
40412,J0122,Top,3XL,1
40413,SET097,Set,XXL,1
40414,SET097,Set,3XL,3
40415,J0230,Set,XS,0
40416,SET392,Set,XXL,1
40417,SET322,Set,S,1
40418,J0332,Western Dress,M,1
40419,SET366,Set,XXL,1
40420,JNE3463,kurta,XL,1
40421,J0230,Set,M,1
40422,SET273,Set,S,1
40423,SET280,Set,M,1
40424,SET184,Set,S,1
40425,J0248,Set,XXL,0
40426,JNE3405,kurta,L,1
40427,SET268,Set,S,1
40428,JNE3567,kurta,S,1
40429,SET197,Set,L,1
40430,J0041,Set,M,1
40431,JNE3510,kurta,XL,1
40432,JNE3640,Top,L,1
40433,JNE3445,kurta,XL,1
40434,JNE3439,kurta,XL,1
40435,J0122,Top,XS,1
40436,J0013,Set,L,1
40437,JNE3530,kurta,XS,1
40438,JNE3567,kurta,M,1
40439,J0294,Top,XS,0
40440,J0157,Western Dress,M,1
40441,JNE3675,Top,L,1
40442,JNE3439,kurta,L,1
40443,SET288,Set,L,1
40444,NW001,Set,XL,1
40445,NW024,Set,XL,1
40446,J0230,Set,S,1
40447,SET273,Set,M,1
40448,JNE3806,kurta,M,0
40449,J0376,Set,L,1
40450,J0213,Top,S,1
40451,J0118,Top,S,1
40452,JNE3679,Top,S,1
40453,J0187,kurta,XL,1
40454,JNE3797,Western Dress,XXL,1
40455,J0349,Set,S,1
40456,J0293,Western Dress,S,1
40457,JNE3463,kurta,L,1
40458,JNE3797,Western Dress,XXL,1
40459,JNE3797,Western Dress,XXL,0
40460,JNE3640,Top,XL,1
40461,JNE3870,Western Dress,L,1
40462,J0007,Set,XL,1
40463,J0230,Set,S,1
40464,JNE3640,Top,XL,1
40465,JNE3503,kurta,3XL,1
40466,SET364,Set,XXL,1
40467,SET233,Set,XXL,1
40468,JNE3405,kurta,S,1
40469,SET268,Set,L,1
40470,JNE3549,kurta,M,1
40471,JNE3405,kurta,XXL,1
40472,JNE3567,kurta,XXL,1
40473,NW001,Set,M,1
40474,MEN5021,kurta,XL,1
40475,JNE3618,kurta,M,0
40476,JNE3568,kurta,M,1
40477,SET217,Set,3XL,1
40478,SET281,Set,L,1
40479,SET392,Set,XXL,1
40480,SET217,Set,3XL,0
40481,JNE2199,kurta,M,1
40482,J0122,Top,S,1
40483,JNE3405,kurta,3XL,1
40484,J0167,kurta,M,1
40485,SET361,Set,XS,1
40486,JNE3440,kurta,L,1
40487,J0333,Western Dress,3XL,1
40488,SET380,Set,XXL,1
40489,J0025,Western Dress,XXL,1
40490,PJNE3404,kurta,4XL,1
40491,JNE2032,kurta,XL,1
40492,JNE3466,kurta,XL,1
40493,SET291,Set,M,1
40494,JNE3396,kurta,S,1
40495,JNE3371,kurta,M,1
40496,JNE3294,kurta,S,1
40497,J0005,Western Dress,S,1
40498,JNE3752,kurta,XXL,1
40499,MEN5009,kurta,L,0
40500,J0230,Set,XS,1
40501,PJNE3440,kurta,6XL,1
40502,PJ0096,kurta,6XL,1
40503,SET110,Set,M,1
40504,JNE3627,kurta,L,0
40505,JNE3422,kurta,L,0
40506,J0135,Set,XXL,1
40507,JNE3560,kurta,L,1
40508,J0332,Western Dress,XXL,1
40509,JNE3568,kurta,S,1
40510,SET227,Set,M,1
40511,JNE3549,kurta,3XL,1
40512,SET110,Set,XS,1
40513,J0334,Top,L,1
40514,JNE3659,Top,XS,1
40515,JNE3465,kurta,L,1
40516,JNE3579,kurta,XL,1
40517,SET339,Set,XL,1
40518,JNE3741,kurta,XL,1
40519,JNE3775,kurta,XL,1
40520,SET251,Set,M,1
40521,SET339,Set,XL,0
40522,JNE3405,kurta,XS,1
40523,SET339,Set,M,1
40524,J0395,Western Dress,3XL,1
40525,J0395,Western Dress,L,1
40526,SET267,Set,S,1
40527,JNE3727,kurta,XXL,1
40528,SET197,Set,L,1
40529,JNE3567,kurta,M,1
40530,JNE3560,kurta,3XL,1
40531,JNE3752,kurta,XXL,1
40532,JNE3412,kurta,M,1
40533,J0306,Western Dress,XXL,1
40534,SET383,Set,L,1
40535,J0332,Western Dress,XXL,0
40536,J0081,Western Dress,XL,1
40537,J0344,Top,L,1
40538,J0304,Top,XXL,1
40539,JNE3635,kurta,3XL,1
40540,MEN5025,kurta,S,1
40541,SET286,Set,3XL,1
40542,PJNE2199,kurta,6XL,1
40543,JNE3405,kurta,XXL,1
40544,JNE3672,Top,XXL,1
40545,SET393,Set,XS,1
40546,NW003,Set,3XL,1
40547,J0008,Set,3XL,0
40548,SET279,Set,M,1
40549,PJNE2014,kurta,6XL,1
40550,J0230,Set,S,1
40551,SET360,Set,L,1
40552,SET171,Set,XL,1
40553,JNE3813,kurta,M,1
40554,JNE3567,kurta,M,1
40555,JNE3567,kurta,3XL,1
40556,SET278,Set,XS,1
40557,PJNE3568,kurta,4XL,1
40558,J0333,Western Dress,L,1
40559,SET363,Set,M,1
40560,SET339,Set,L,0
40561,JNE3475,kurta,L,1
40562,J0006,Ethnic Dress,L,1
40563,J0351,Set,XS,1
40564,J0353,kurta,XL,1
40565,SET374,Set,XXL,1
40566,J0282,Set,3XL,1
40567,J0337,Top,L,1
40568,JNE3786,kurta,3XL,1
40569,J0199,Set,XS,1
40570,JNE3568,kurta,L,1
40571,SET247,Set,XS,1
40572,J0208,Western Dress,M,1
40573,J0207,Western Dress,S,1
40574,J0003,Set,L,1
40575,JNE3786,kurta,3XL,1
40576,JNE3567,kurta,XL,1
40577,J0150,kurta,L,1
40578,JNE3816,kurta,XXL,1
40579,MEN5029,kurta,L,1
40580,JNE3710,Western Dress,XL,1
40581,J0012,Set,L,1
40582,J0215,Blouse,S,1
40583,SET183,Set,XS,1
40584,JNE3567,kurta,L,1
40585,JNE3567,kurta,L,1
40586,J0248,Set,XL,0
40587,JNE3399,kurta,XL,1
40588,J0002,Set,XL,1
40589,BL107,Blouse,XL,1
40590,J0003,Set,M,1
40591,JNE3784,kurta,M,1
40592,JNE3539,kurta,3XL,1
40593,J0014,Set,M,1
40594,J0006,Ethnic Dress,L,0
40595,JNE3567,kurta,M,1
40596,JNE3738,kurta,XXL,1
40597,JNE3465,kurta,XXL,1
40598,J0179,kurta,XXL,1
40599,JNE3405,kurta,L,1
40600,JNE3613,kurta,M,1
40601,SET269,Set,M,1
40602,JNE3567,kurta,XL,0
40603,J0339,Western Dress,XXL,1
40604,JNE3439,kurta,XL,1
40605,JNE3567,kurta,XL,1
40606,JNE3706,Western Dress,XXL,1
40607,BTM039,Bottom,XS,1
40608,JNE3466,kurta,XL,0
40609,JNE3798,Western Dress,XL,1
40610,JNE3801,kurta,L,1
40611,SET240,Set,XL,1
40612,JNE3405,kurta,S,1
40613,JNE3718,kurta,XXL,1
40614,J0239,Set,L,1
40615,SET392,Set,XL,1
40616,J0088,Top,S,1
40617,SET281,Set,S,1
40618,JNE3567,kurta,M,1
40619,JNE3710,Western Dress,M,1
40620,PJNE3399,kurta,6XL,1
40621,PJNE2100,kurta,6XL,1
40622,JNE3568,kurta,M,1
40623,JNE3412,kurta,XXL,1
40624,JNE3616,kurta,XXL,1
40625,JNE3761,kurta,XXL,2
40626,JNE3834,kurta,XXL,1
40627,SET264,Set,S,1
40628,MEN5002,kurta,M,1
40629,SET324,Set,XXL,0
40630,J0349,Set,S,1
40631,J0230,Set,L,1
40632,MEN5012,kurta,XL,1
40633,SET251,Set,M,1
40634,JNE3405,kurta,S,1
40635,SET179,Set,3XL,1
40636,JNE3323,kurta,XS,1
40637,JNE3623,kurta,M,1
40638,JNE3785,kurta,M,1
40639,JNE3405,kurta,S,1
40640,J0003,Set,XL,1
40641,J0337,Top,L,1
40642,JNE1906,kurta,M,1
40643,JNE3690,Top,XXL,1
40644,JNE3800,Western Dress,L,1
40645,MEN5003,kurta,XL,1
40646,PJNE2100,kurta,6XL,0
40647,PJNE3364,kurta,5XL,0
40648,PJNE2014,kurta,6XL,1
40649,JNE3405,kurta,L,1
40650,MEN5008,kurta,3XL,1
40651,J0349,Set,M,1
40652,J0349,Set,M,1
40653,SET048,Set,M,1
40654,JNE3405,kurta,L,0
40655,SET358,Set,3XL,1
40656,JNE3785,kurta,3XL,1
40657,JNE3651,Top,M,1
40658,JNE3651,Top,XL,1
40659,JNE3651,Top,L,1
40660,PJNE3364,kurta,6XL,1
40661,SET268,Set,M,0
40662,J0346,Set,L,1
40663,JNE3484,kurta,S,1
40664,JNE3574,kurta,XS,1
40665,JNE3560,kurta,XXL,1
40666,PJNE3568,kurta,5XL,1
40667,AN202,Bottom,M,1
40668,JNE3461,kurta,M,1
40669,JNE2032,kurta,M,1
40670,J0230,Set,XS,0
40671,SET397,Set,M,1
40672,SET349,Set,XXL,1
40673,JNE3405,kurta,L,1
40674,J0041,Set,M,1
40675,J0230,Set,S,1
40676,SET393,Set,3XL,1
40677,JNE3634,kurta,XL,1
40678,JNE3466,kurta,L,1
40679,SET268,Set,3XL,1
40680,JNE3461,kurta,M,1
40681,JNE3722,kurta,XS,1
40682,JNE3789,kurta,XS,1
40683,JNE3721,kurta,XS,1
40684,JNE3703,kurta,XS,1
40685,MEN5003,kurta,XL,0
40686,SET269,Set,XL,1
40687,J0353,kurta,XXL,1
40688,SET331,Set,XS,1
40689,MEN5002,kurta,XXL,1
40690,J0332,Western Dress,3XL,1
40691,J0081,Western Dress,3XL,1
40692,JNE3753,kurta,3XL,1
40693,JNE3466,kurta,L,1
40694,JNE3817,kurta,XXL,1
40695,JNE3466,kurta,XS,1
40696,JNE3718,kurta,S,1
40697,JNE3816,kurta,L,1
40698,JNE3856,kurta,XL,1
40699,JNE3405,kurta,L,1
40700,SET179,Set,3XL,1
40701,JNE3466,kurta,XL,1
40702,JNE2049,kurta,XL,1
40703,MEN5026,kurta,XL,1
40704,PJNE3423,kurta,4XL,1
40705,MEN5021,kurta,XL,1
40706,SET269,Set,S,1
40707,MEN5004,kurta,3XL,1
40708,JNE3518,kurta,S,1
40709,SET220,Set,XS,0
40710,JNE3510,kurta,M,1
40711,SET289,Set,M,1
40712,JNE3466,kurta,L,1
40713,JNE3856,kurta,XL,1
40714,J0230,Set,M,1
40715,JNE3567,kurta,L,1
40716,SET339,Set,XL,0
40717,SET337,Set,L,1
40718,SET348,Set,XXL,1
40719,SET188,Set,3XL,1
40720,JNE3616,kurta,XXL,1
40721,JNE3710,Western Dress,L,1
40722,JNE3440,kurta,L,1
40723,JNE3412,kurta,M,1
40724,J0139,kurta,3XL,1
40725,SET269,Set,XXL,1
40726,J0006,Ethnic Dress,L,1
40727,J0049,Top,3XL,1
40728,SET374,Set,XL,0
40729,SET360,Set,L,1
40730,JNE3466,kurta,L,1
40731,MEN5030,kurta,M,1
40732,SET268,Set,L,1
40733,NW037,Set,L,1
40734,J0135,Set,XL,1
40735,JNE3579,kurta,3XL,1
40736,JNE3405,kurta,S,1
40737,JNE3567,kurta,XXL,1
40738,J0349,Set,S,1
40739,J0341,Western Dress,XXL,1
40740,JNE3466,kurta,S,1
40741,SET282,Set,XXL,1
40742,MEN5004,kurta,XXL,1
40743,J0370,Set,S,1
40744,MEN5008,kurta,XXL,1
40745,MEN5012,kurta,S,1
40746,JNE3567,kurta,XL,1
40747,JNE3672,Top,L,1
40748,JNE3869,Western Dress,M,1
40749,SET331,Set,XS,1
40750,JNE3568,kurta,XL,1
40751,SET293,Set,M,1
40752,BL008,Blouse,Free,1
40753,SET269,Set,S,1
40754,JNE3463,kurta,XXL,1
40755,JNE3405,kurta,L,1
40756,SET267,Set,3XL,1
40757,J0230,Set,M,1
40758,J0095,Set,M,1
40759,SET268,Set,XL,1
40760,J0005,Western Dress,XXL,1
40761,JNE3405,kurta,3XL,1
40762,JNE3405,kurta,XS,1
40763,SET380,Set,L,1
40764,J0230,Set,L,1
40765,SET293,Set,L,1
40766,SET183,Set,M,1
40767,SET392,Set,3XL,1
40768,SET261,Set,S,1
40769,JNE3690,Top,XL,1
40770,SET220,Set,XL,1
40771,SET331,Set,M,1
40772,JNE3567,kurta,XL,0
40773,PJNE2199,kurta,5XL,1
40774,JNE3567,kurta,XL,1
40775,JNE3567,kurta,M,1
40776,JNE3645,Top,M,1
40777,SET303,Set,XXL,1
40778,JNE3440,kurta,XXL,1
40779,JNE3463,kurta,M,1
40780,JNE3399,kurta,M,1
40781,JNE3567,kurta,XL,1
40782,JNE3567,kurta,L,1
40783,SET269,Set,M,1
40784,J0333,Western Dress,M,1
40785,J0238,Set,3XL,1
40786,SET268,Set,XS,1
40787,JNE3405,kurta,XXL,1
40788,SET306,Set,3XL,1
40789,J0277,Set,XL,1
40790,SET128,Set,S,1
40791,SET267,Set,XXL,1
40792,JNE3801,kurta,XXL,1
40793,JNE3797,Western Dress,XXL,1
40794,SET153,Set,XXL,1
40795,JNE3800,Western Dress,XXL,1
40796,SET217,Set,3XL,0
40797,SET320,Set,S,1
40798,J0346,Set,L,1
40799,J0158,Western Dress,XXL,1
40800,J0004,Set,XXL,1
40801,SET183,Set,M,0
40802,JNE3823,kurta,XL,1
40803,JNE3784,kurta,M,1
40804,SET360,Set,XL,0
40805,SET398,Set,XL,0
40806,JNE3437,kurta,3XL,1
40807,JNE3405,kurta,XS,1
40808,JNE3800,Western Dress,XXL,0
40809,JNE3880,Western Dress,L,1
40810,SET347,Set,3XL,1
40811,JNE3797,Western Dress,3XL,1
40812,SET374,Set,3XL,1
40813,JNE1525,kurta,M,1
40814,J0243,Ethnic Dress,XXL,1
40815,JNE3878,kurta,L,1
40816,JNE3784,kurta,M,0
40817,PJNE2014,kurta,4XL,1
40818,JNE3510,kurta,XL,1
40819,SET364,Set,M,1
40820,J0230,Set,L,1
40821,JNE3405,kurta,XS,1
40822,SET388,Set,XS,1
40823,JNE3801,kurta,L,1
40824,SET183,Set,3XL,1
40825,SET345,Set,L,1
40826,JNE3710,Western Dress,L,1
40827,J0112,Top,M,1
40828,SET268,Set,XXL,1
40829,JNE3637,kurta,M,1
40830,JNE3405,kurta,L,1
40831,SET291,Set,XXL,1
40832,SET233,Set,XL,1
40833,JNE3465,kurta,XXL,1
40834,JNE3816,kurta,XXL,1
40835,SET209,Set,3XL,1
40836,JNE3399,kurta,M,1
40837,JNE3510,kurta,M,1
40838,MEN5008,kurta,M,1
40839,J0395,Western Dress,XXL,1
40840,J0332,Western Dress,XXL,1
40841,JNE3399,kurta,XL,1
40842,JNE3802,kurta,S,1
40843,JNE3785,kurta,M,1
40844,JNE3405,kurta,L,1
40845,J0308,Western Dress,3XL,1
40846,JNE3645,Top,S,1
40847,MEN5018,kurta,L,1
40848,AN209,Bottom,XL,1
40849,JNE3567,kurta,M,1
40850,JNE3546,kurta,L,1
40851,SET345,Set,XL,0
40852,JNE3405,kurta,L,1
40853,JNE3794,kurta,XS,0
40854,JNE3440,kurta,M,1
40855,J0162,Set,XS,1
40856,SET374,Set,M,1
40857,JNE3744,Top,XS,1
40858,JNE3781,kurta,L,1
40859,J0284,Set,S,1
40860,SET376,Set,L,0
40861,JNE3645,Top,XXL,1
40862,J0008,Set,3XL,1
40863,J0003,Set,XL,1
40864,SET230,Set,XS,0
40865,SET249,Set,L,1
40866,J0346,Set,L,1
40867,JNE3440,kurta,S,1
40868,J0011,Set,M,0
40869,J0007,Set,L,1
40870,SET385,Set,XS,0
40871,JNE3405,kurta,XS,1
40872,JNE3613,kurta,XXL,1
40873,JNE3465,kurta,XXL,1
40874,SET374,Set,M,1
40875,JNE3405,kurta,L,1
40876,J0097,kurta,XXL,1
40877,JNE3688,Top,XS,1
40878,JNE3744,Top,XS,1
40879,J0239,Set,XS,1
40880,J0343,Western Dress,L,1
40881,J0376,Set,M,1
40882,J0178,Top,XXL,1
40883,JNE3761,kurta,L,1
40884,JNE3722,kurta,L,1
40885,JNE3567,kurta,XL,1
40886,JNE3399,kurta,L,1
40887,SET290,Set,XXL,1
40888,JNE3786,kurta,3XL,1
40889,JNE3399,kurta,XS,1
40890,JNE3567,kurta,XL,1
40891,SET004,Set,M,1
40892,J0230,Set,L,1
40893,SET374,Set,M,1
40894,JNE3373,kurta,L,1
40895,J0344,Top,M,1
40896,J0217,Blouse,XL,1
40897,J0344,Top,XL,1
40898,J0301,Top,XXL,1
40899,J0023,Top,S,1
40900,J0203,Top,M,1
40901,JNE3506,kurta,XL,1
40902,JNE3273,kurta,3XL,1
40903,JNE3762,kurta,3XL,1
40904,JNE3744,Top,XS,1
40905,JNE3718,kurta,3XL,1
40906,J0095,Set,XL,1
40907,J0230,Set,XS,1
40908,SET360,Set,XL,1
40909,JNE3797,Western Dress,M,1
40910,MEN5004,kurta,M,1
40911,J0230,Set,XL,1
40912,JNE3401,kurta,M,1
40913,PSET268,Set,6XL,1
40914,J0090,Top,L,1
40915,JNE3405,kurta,XXL,1
40916,SET172,Set,M,1
40917,J0382,Set,L,1
40918,MEN5004,kurta,3XL,1
40919,SET110,Set,S,0
40920,JNE3567,kurta,XL,1
40921,J0090,Top,XXL,1
40922,JNE3800,Western Dress,3XL,1
40923,JNE3567,kurta,M,0
40924,JNE3567,kurta,XL,1
40925,MEN5032,kurta,XL,1
40926,J0372,Set,3XL,1
40927,SET269,Set,L,1
40928,JNE3471,kurta,XXL,1
40929,JNE3530,kurta,XXL,1
40930,JNE3384,kurta,XXL,1
40931,JNE3629,kurta,S,1
40932,MEN5032,kurta,XL,0
40933,SET197,Set,XL,1
40934,SET179,Set,3XL,1
40935,SET386,Set,3XL,1
40936,SET358,Set,S,1
40937,JNE3620,kurta,XS,1
40938,SET393,Set,S,1
40939,SET269,Set,L,1
40940,JNE3758,kurta,XXL,1
40941,JNE3797,Western Dress,XXL,0
40942,JNE3801,kurta,XXL,1
40943,SET268,Set,3XL,1
40944,JNE3405,kurta,S,1
40945,J0003,Set,L,1
40946,JNE3510,kurta,S,1
40947,JNE3785,kurta,XL,1
40948,JNE3738,kurta,3XL,1
40949,SET295,Set,S,1
40950,J0332,Western Dress,S,2
40951,J0230,Set,L,1
40952,J0233,Set,L,1
40953,J0122,Top,XXL,1
40954,JNE3399,kurta,S,1
40955,SET217,Set,XXL,1
40956,SET392,Set,3XL,1
40957,JNE3404,kurta,XL,1
40958,J0281,Set,XL,1
40959,MEN5009,kurta,XL,1
40960,JNE3373,kurta,XXL,1
40961,JNE3405,kurta,S,1
40962,JNE3415,kurta,XL,1
40963,SET331,Set,L,0
40964,JNE3373,kurta,XXL,1
40965,J0140,Set,XL,1
40966,J0093,Ethnic Dress,L,1
40967,SET268,Set,S,1
40968,SET268,Set,XL,1
40969,J0230,Set,M,1
40970,J0013,Set,XS,1
40971,SET360,Set,3XL,1
40972,J0181,Top,3XL,1
40973,JNE3449,kurta,XL,0
40974,JNE3710,Western Dress,XXL,1
40975,J0216,Blouse,XXL,1
40976,J0217,Blouse,XXL,1
40977,JNE3468,kurta,XXL,1
40978,SET374,Set,L,1
40979,JNE3781,kurta,3XL,1
40980,JNE3399,kurta,M,1
40981,JNE3399,kurta,S,1
40982,JNE3834,kurta,L,1
40983,JNE3781,kurta,3XL,0
40984,MEN5027,kurta,3XL,1
40985,JNE3500,kurta,XXL,1
40986,JNE3634,kurta,XS,1
40987,PJNE2100,kurta,4XL,1
40988,J0399,Western Dress,S,1
40989,SET098,Set,L,1
40990,J0293,Western Dress,S,1
40991,SET248,Set,XL,1
40992,J0010,Set,S,1
40993,SET392,Set,XXL,1
40994,J0183,Top,XS,1
40995,JNE3376,kurta,XXL,1
40996,J0204,Top,XL,1
40997,J0139,kurta,XL,1
40998,JNE3567,kurta,L,1
40999,J0101,Ethnic Dress,L,1
41000,JNE3726,kurta,M,1
41001,SET333,Set,XXL,1
41002,J0281,Set,S,1
41003,SET282,Set,S,1
41004,SET380,Set,XL,1
41005,SET268,Set,L,1
41006,SET348,Set,3XL,1
41007,J0028,kurta,L,1
41008,J0293,Western Dress,S,0
41009,JNE3548,kurta,M,1
41010,SET268,Set,XL,1
41011,SET324,Set,XXL,1
41012,JNE3373,kurta,XXL,1
41013,JNE3727,kurta,M,1
41014,JNE3764,kurta,S,1
41015,SET247,Set,L,1
41016,SET327,Set,XS,1
41017,JNE3510,kurta,XL,1
41018,J0158,Western Dress,XL,1
41019,J0401,Western Dress,L,1
41020,PJNE2014,kurta,4XL,1
41021,SET244,Set,M,1
41022,J0095,Set,3XL,1
41023,JNE3787,kurta,3XL,1
41024,SET320,Set,XS,1
41025,JNE3405,kurta,L,1
41026,J0230,Set,XL,1
41027,J0236,Set,S,1
41028,JNE3790,kurta,L,1
41029,JNE3405,kurta,XL,1
41030,JNE3440,kurta,3XL,0
41031,JNE3567,kurta,XL,1
41032,JNE3567,kurta,3XL,1
41033,SET053,Set,XL,1
41034,JNE3690,Top,M,1
41035,JNE3870,Western Dress,XS,1
41036,JNE3749,kurta,XL,1
41037,J0237,Set,XL,1
41038,JNE3645,Top,M,1
41039,JNE3405,kurta,S,1
41040,SET264,Set,XL,1
41041,JNE3785,kurta,3XL,1
41042,J0005,Western Dress,XS,1
41043,J0328,kurta,3XL,1
41044,J0118,Top,L,1
41045,PJNE2199,kurta,5XL,1
41046,PJNE1906,kurta,5XL,1
41047,PJNE3440,kurta,4XL,1
41048,JNE3863,Top,M,1
41049,SET277,Set,XL,1
41050,SET268,Set,XL,1
41051,SET264,Set,XL,1
41052,J0232,Set,L,0
41053,J0236,Set,L,1
41054,JNE3724,kurta,S,1
41055,J0382,Set,L,1
41056,SET144,Set,L,1
41057,JNE3440,kurta,XS,1
41058,J0232,Set,L,0
41059,J0236,Set,L,0
41060,J0003,Set,XL,1
41061,J0243,Ethnic Dress,XXL,0
41062,PJNE2014,kurta,5XL,1
41063,J0002,Set,L,1
41064,JNE3760,kurta,M,1
41065,SET405,Set,M,1
41066,JNE3670,Top,3XL,0
41067,SET268,Set,S,1
41068,J0346,Set,3XL,1
41069,JNE3781,kurta,M,1
41070,JNE3794,kurta,XXL,1
41071,SET393,Set,XS,1
41072,J0415,Western Dress,M,1
41073,JNE3709,Western Dress,XL,1
41074,SET232,Set,M,1
41075,SET184,Set,M,1
41076,PJNE2014,kurta,6XL,1
41077,JNE3468,kurta,3XL,1
41078,JNE3634,kurta,3XL,1
41079,JNE3633,kurta,3XL,1
41080,SET004,Set,XXL,1
41081,JNE3686,Top,M,1
41082,PJNE3373,kurta,5XL,1
41083,JNE1998,kurta,S,1
41084,JNE3620,kurta,S,0
41085,J0230,Set,XXL,0
41086,SET240,Set,L,1
41087,SET252,Set,S,1
41088,PJNE3440,kurta,4XL,1
41089,PSET264,Set,4XL,1
41090,JNE3440,kurta,XXL,1
41091,JNE3794,kurta,S,1
41092,JNE3793,kurta,3XL,1
41093,JNE3473,kurta,3XL,1
41094,JNE3778,kurta,3XL,1
41095,JNE3431,kurta,3XL,1
41096,PJNE3368,kurta,4XL,1
41097,SET188,Set,3XL,1
41098,JNE3769,kurta,3XL,1
41099,JNE3602,kurta,3XL,1
41100,SET034,Set,3XL,1
41101,PJNE2014,kurta,4XL,1
41102,JNE3567,kurta,XL,1
41103,JNE3706,Western Dress,L,1
41104,JNE3800,Western Dress,L,1
41105,SET210,Set,S,1
41106,SET268,Set,S,1
41107,SET252,Set,S,1
41108,SET183,Set,M,1
41109,JNE1951,kurta,XL,1
41110,J0088,Top,M,1
41111,JNE3645,Top,M,1
41112,JNE3833,kurta,S,1
41113,JNE3779,kurta,XL,1
41114,MEN5004,kurta,XL,1
41115,SET138,Set,XL,1
41116,JNE3834,kurta,M,0
41117,JNE3863,Top,L,1
41118,PJNE3373,kurta,5XL,1
41119,SET388,Set,S,1
41120,SET293,Set,M,0
41121,JNE3861,Western Dress,L,1
41122,JNE3614,kurta,XL,1
41123,JNE2199,kurta,XXL,1
41124,JNE3861,Western Dress,L,1
41125,J0226,Set,XS,1
41126,JNE3784,kurta,XL,1
41127,JNE2270,kurta,XXL,1
41128,SET183,Set,XL,1
41129,PJNE2100,kurta,5XL,1
41130,MEN5025,kurta,L,1
41131,SET269,Set,L,1
41132,MEN5011,kurta,L,0
41133,JNE3405,kurta,S,1
41134,JNE3761,kurta,S,0
41135,J0334,Top,L,1
41136,J0118,Top,XL,1
41137,JNE3405,kurta,XXL,1
41138,SET305,Set,S,1
41139,SET374,Set,S,1
41140,J0353,kurta,XL,1
41141,J0003,Set,3XL,1
41142,SET038,Set,L,1
41143,JNE3630,kurta,XL,1
41144,JNE3405,kurta,S,1
41145,NW034,Set,L,1
41146,NW014,Set,M,1
41147,NW005,Set,M,1
41148,NW022,Set,M,1
41149,J0134,Set,XS,1
41150,JNE3571,kurta,S,1
41151,J0230,Set,XS,1
41152,JNE3568,kurta,XL,1
41153,JNE3400,kurta,3XL,1
41154,J0003,Set,M,1
41155,MEN5001,kurta,M,0
41156,JNE3710,Western Dress,3XL,1
41157,JNE3479,kurta,XXL,1
41158,J0003,Set,XXL,1
41159,NW030,Set,S,0
41160,NW005,Set,S,0
41161,NW014,Set,S,0
41162,JNE3405,kurta,L,1
41163,JNE3568,kurta,XL,0
41164,SET269,Set,XL,1
41165,J0118,Top,3XL,1
41166,JNE3405,kurta,XL,1
41167,BL103,Blouse,XXL,1
41168,SET269,Set,L,1
41169,SET183,Set,M,1
41170,JNE3567,kurta,L,1
41171,SET295,Set,S,1
41172,J0212,Ethnic Dress,L,1
41173,JNE3781,kurta,XXL,1
41174,J0230,Set,XL,1
41175,J0008,Set,M,1
41176,J0284,Set,XS,1
41177,JNE3373,kurta,M,1
41178,JNE3686,Top,XXL,0
41179,J0217,Blouse,XL,1
41180,J0280,Set,S,1
41181,SET217,Set,3XL,0
41182,NW034,Set,XL,1
41183,JNE3065,kurta,XL,1
41184,JNE3543,kurta,XL,1
41185,JNE3160,kurta,XL,1
41186,SET268,Set,M,0
41187,SET184,Set,L,1
41188,JNE3405,kurta,S,1
41189,JNE3652,Top,M,1
41190,JNE3461,kurta,3XL,1
41191,J0283,Set,M,1
41192,JNE3510,kurta,XL,1
41193,JNE2265,kurta,L,1
41194,NW004,Set,3XL,1
41195,SET194,Set,XXL,0
41196,J0230,Set,S,1
